rule_id,source_id,source_name,file,page,actor,rule
04-101,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,A “child-sized” or “teen-sized” binge for boys ages 14–15 is 4 drinks.
04-102,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,A “child-sized” or “teen-sized” binge for boys ages 16 and older is 5 drinks.
04-103,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,1,clinician seeing 9- to 18-year-olds,A “child-sized” or “teen-sized” binge for girls ages 9–17 is 3 drinks.
04-112,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For elementary school patients (ages 9–11), ANY drinking by friends heightens concern."
04-114,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For elementary school patients (ages 9–11), ANY drinking by the patient is Highest Risk."
04-116,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For middle school patients (ages 11–14), ANY drinking by friends heightens concern."
04-118,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For middle school patients (ages 11–14), ANY drinking by the patient is Moderate or Highest Risk, depending on age and frequency."
04-120,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For high school patients (ages 14–18), the patient’s answer indicates Lower, Moderate, or Highest Risk, depending on age and frequency."
04-122,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For high school patients (ages 14–18), binge drinking by friends heightens concern."
04-123,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If neither the patient nor the patient’s friends drink, praise choices of not drinking and of having nondrinking friends."
04-124,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient does not drink but friends do, praise the choice of not drinking."
04-125,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient does not drink but friends do, consider probing a little in a neutral tone: 'When your friends were drinking, you didn't drink. Tell me more about that.' If the patient then admits to drinking, assess their risk level as for a patient who drinks."
04-129,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For a patient who does not drink and whose friends do not drink, rescreen next year at the latest."
04-130,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For a patient who does not drink but whose friends do, explore how your patient plans to stay alcohol free when friends drink."
04-132,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For a patient who does not drink but whose friends do, rescreen at next visit."
04-133,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,Assessment is complete for patients who do not drink.
04-134,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"At age 11 or younger, drinking on any number of days in the past year (1–5, 6–11, 12–23, 24–51, or 52+ days) is highest risk."
04-135,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"At ages 12–15, drinking on 1–5 days in the past year is moderate risk."
04-136,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"At ages 12–15, drinking on 6–11, 12–23, 24–51, or 52+ days in the past year is highest risk."
04-137,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"At age 16, drinking on 1–5 days in the past year is lower risk."
04-138,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"At age 16, drinking on 6–11 days in the past year is moderate risk."
04-139,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"At age 16, drinking on 12–23, 24–51, or 52+ days in the past year is highest risk."
04-140,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"At age 17, drinking on 1–5 days in the past year is lower risk."
04-141,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"At age 17, drinking on 6–11 or 12–23 days in the past year is moderate risk."
04-142,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"At age 17, drinking on 24–51 or 52+ days in the past year is highest risk."
04-143,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"At age 18, drinking on 1–5 or 6–11 days in the past year is lower risk."
04-144,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"At age 18, drinking on 12–23 or 24–51 days in the past year is moderate risk."
04-145,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"At age 18, drinking on 52+ days in the past year is highest risk."
04-146,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For a patient at highest risk, conduct brief motivational interviewing and consider a referral for further evaluation or treatment."
04-147,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For a patient at lower risk, give brief advice to stop drinking."
04-148,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For a patient at moderate risk, give brief advice, or conduct motivational interviewing if the patient has alcohol-related problems."
04-149,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For elementary and middle school students, having friends who drink heightens concern."
04-150,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For high school students, having friends who binge drink heightens concern; recent research estimates that binge drinking levels for youth start at 3 to 5 drinks, depending on age and sex."
04-152,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For moderate and highest risk patients, ask about the drinking pattern: “How much do you usually have? What’s the most you’ve had at any one time?” If a patient reports bingeing, ask: “How often do you drink that much?”"
04-153,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For moderate and highest risk patients, ask about problems experienced or risks taken; examples include getting lower grades or missing classes; drinking and driving, or riding in a car driven by someone who has been drinking; having unplanned, unsafe sex; getting into fights; getting injured; having memory blackouts; and passing out."
04-154,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For moderate and highest risk patients, ask whether the patient has used anything else to get high in the past year, and consider using other formal tools to help gauge risk."
04-155,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,Lower Risk: provide brief advice to stop drinking.
04-156,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,Lower Risk: notice the good—reinforce strengths and healthy decisions.
04-157,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,Lower Risk: explore and troubleshoot influence of friends who drink.
04-158,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For a patient at moderate risk, ask whether they have alcohol-related problems; if not, give strengthened brief advice; if so, conduct brief motivational interviewing."
04-159,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For a patient at moderate risk, ask whether the parents know about the drinking."
04-160,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"Moderate Risk: arrange for followup, ideally within a month."
04-161,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,Highest Risk: conduct brief motivational interviewing.
04-162,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For a patient at highest risk, ask whether the parents know about the drinking; if not, consider breaking confidentiality to engage a parent; if so, ask the patient's permission to speak with the parent."
04-163,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,Highest Risk: consider referral for further evaluation or treatment.
04-164,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For a patient at highest risk, if you observe signs of acute danger, such as drinking and driving, binge drinking, or using alcohol with other drugs, take immediate steps to ensure safety."
04-165,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,Highest Risk: arrange for followup within a month.
04-166,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For all patients who drink, collaborate on a personal goal and action plan; for some patients, the goal will be accepting a referral to specialized treatment."
04-167,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For all patients who drink, advise your patient not to drink and drive or ride in a car with an impaired driver."
04-168,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"For all patients who drink, plan a full psychosocial interview for the next visit if needed."
04-170,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s), reassess the risk level."
04-171,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s), acknowledge that change is difficult, that it’s normal not to be successful on the first try, and that reaching a goal is a learning process."
04-172,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s), notice the good by praising honesty and efforts, reinforcing strengths, and supporting any positive change."
04-173,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s), relate drinking to associated consequences or problems to enhance motivation."
04-174,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s), identify and address challenges and opportunities in reaching the goal."
04-175,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s) and these measures are not already under way, consider engaging parents and referring for further evaluation."
04-176,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s), reinforce the importance of the goal(s) and plan, and renegotiate specific steps, as needed."
04-177,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was not able to meet or sustain goal(s), conduct, complete, or update the comprehensive psychosocial interview."
04-178,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was able to meet and sustain goal(s), reinforce and support continued adherence to recommendations."
04-179,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was able to meet and sustain goal(s), notice the good: praise progress and reinforce strengths and healthy decisions."
04-180,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was able to meet and sustain goal(s), elicit future goals to build on prior ones."
04-181,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was able to meet and sustain goal(s), conduct, complete, or update the comprehensive psychosocial interview."
04-182,04,NIAAA Youth Pocket Guide 2025,04b_NIAAA_Youth_Pocket_Guide_2025.pdf,2,clinician seeing 9- to 18-year-olds,"If the patient was able to meet and sustain goal(s), rescreen at least annually."
05-001,05,Horowitz 2012 ASQ development,05a_Horowitz_2012_ASQ_development.pdf,2,emergency-department clinician,"Any patient who answers positively to a trigger question (any level of current suicidal ideation, past suicidal behaviour, or severe depression) requires a further psychiatric assessment, conducted as per the standard of care for suicidal risk in the emergency department."
05-006,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"If the patient answers Yes to any of the four screening questions (wished you were dead in the past few weeks; felt you or your family would be better off if you were dead in the past few weeks; thoughts about killing yourself in the past week; ever tried to kill yourself), ask the acuity question: 'Are you having thoughts of killing yourself right now?' If yes, ask them to describe briefly."
05-007,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"If the patient answers No to all four screening questions (wished you were dead; you or your family better off if you were dead; thoughts about killing yourself in the past week; ever tried to kill yourself), the screen is negative and no intervention is necessary at this time."
05-009,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"If the patient answers Yes to any of the four screening questions (wished you were dead in the past few weeks; felt you or your family would be better off if you were dead in the past few weeks; thoughts about killing yourself in the past week; ever tried to kill yourself) AND Yes to 'Are you having thoughts of killing yourself right now?', the screen is an acute positive: imminent or acute risk is identified."
05-010,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"On an acute positive screen, the patient requires a STAT/urgent safety/full mental health evaluation, and the patient cannot leave until evaluated for safety."
05-011,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"On an acute positive screen, keep patient in sight and remove dangerous objects from room (if possible)."
05-012,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"On an acute positive screen, alert clinician responsible for patient’s care."
05-013,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"If the patient answers Yes to any of the four screening questions (wished you were dead in the past few weeks; felt you or your family would be better off if you were dead in the past few weeks; thoughts about killing yourself in the past week; ever tried to kill yourself) AND No to 'Are you having thoughts of killing yourself right now?', the screen is a non-acute positive: potential risk is identified."
05-014,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"On a non-acute positive screen, the patient needs a brief suicide safety assessment to determine if a full mental health evaluation is needed (and when)."
05-015,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"Exception: if the screen is positive only because the patient has ever tried to kill themselves, and for an adult the most recent attempt was more than one year ago, a brief suicide safety assessment may not be necessary."
05-016,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"Exception: if the screen is positive only because the patient has ever tried to kill themselves, and for a youth or young adult (for example under age 25) the most recent attempt was more than one year ago AND a documented brief suicide safety assessment has been conducted since that attempt, a brief suicide safety assessment may not be necessary."
05-017,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,Non-acute positive status does NOT require 1-to-1 observation while patient is awaiting further assessment (unless there are other safety concerns).
05-018,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"If an adult patient, or parent/guardian of a youth patient, refuses the brief suicide safety assessment, document the refusal; the patient can be permitted to leave, unless there are other safety concerns, and a follow-up call is recommended."
05-020,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"If the patient refuses to answer the screening questions: for youth, refusal is considered a non-acute positive screen."
05-021,05,NIMH ASQ screening tool rev2025,05b_NIMH_ASQ_screening_tool_rev2025.pdf,1,nurse or clinician,"If the patient refuses to answer the screening questions: for adults, refusal is NOT considered a positive screen; no intervention is necessary at this time unless there are other safety concerns. Document the refusal."
05-031,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,1,"mental health clinician, MD, NP or PA","Ask the patient: “Are you having thoughts of killing yourself right now?” If “yes,” patient requires an urgent/STAT mental health evaluation and cannot be left alone; a positive response indicates imminent risk."
05-033,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,1,"mental health clinician, MD, NP or PA","Note: If the patient has a very detailed plan, this is more concerning than if they haven’t thought it through in great detail. If the plan is feasible (e.g., if they are planning to use pills and have access to pills), this is a reason for greater concern and removing or securing dangerous items (medications, guns, ropes, etc.)."
05-071,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,3,"mental health clinician, MD, NP or PA",Ask safety question: “Do you think you need help to keep yourself safe?” (A “no” response does not indicate that the patient is safe; but a “yes” is a reason to act immediately to ensure safety.)
05-072,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,4,"mental health clinician, MD, NP or PA","Step 5: Determine disposition. For all positive screens, follow up with patient at next appointment."
05-074,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,4,"mental health clinician, MD, NP or PA","If possible, nurse should follow-up with a check-in phone call (within 48 hours) with all patients who screened positive."
05-075,05,NIMH ASQ BSSA worksheet outpatient youth,05c_NIMH_ASQ_BSSA_worksheet_youth_outpatient.pdf,4,"mental health clinician, MD, NP or PA",Disposition — emergency psychiatric evaluation: Patient is at imminent risk for suicide (current suicidal thoughts). Send to emergency department for extensive mental health evaluation (unless contact with a patient’s current mental health provider is possible and alternative safety plan for imminent risk is established).
07-015,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,12,"primary-care clinician (or the adolescent, self-administered)",An adolescent who used tobacco on 6 or more days in the past year screens positive for a possible tobacco use disorder.
07-016,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,12,"primary-care clinician (or the adolescent, self-administered)",An adolescent who drank alcohol on 2 or more days in the past year screens positive for a possible alcohol use disorder.
07-017,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,12,"primary-care clinician (or the adolescent, self-administered)",An adolescent who used marijuana on 2 or more days in the past year screens positive for a possible cannabis use disorder.
07-018,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,16,"primary-care clinician (or the adolescent, self-administered)","For an adolescent who screens positive on any substance (6 or more days of tobacco, or 2 or more days of alcohol or marijuana, in the past year), ask further about problems associated with their use."
07-019,07,Kelly 2014 BSTAD Pediatrics,07a_Kelly_2014_BSTAD_Pediatrics_PMC_fulltext.pdf,16,"primary-care clinician (or the adolescent, self-administered)","For every adolescent who screens positive, the practitioner should at minimum hold a brief discussion or intervention about the use."
07-020,07,Levy 2023 S2BI BSTAD TAPS JAMA Network Open,07b_Levy_2023_S2BI_BSTAD_TAPS_JAMANetwOpen_PMC_fulltext.pdf,17,primary-care clinician,"On the S2BI screen, monthly or more frequent tobacco or nicotine use in the past year is the cutoff for a possible tobacco or nicotine use disorder."
07-021,07,Levy 2023 S2BI BSTAD TAPS JAMA Network Open,07b_Levy_2023_S2BI_BSTAD_TAPS_JAMANetwOpen_PMC_fulltext.pdf,17,primary-care clinician,"On the S2BI screen, monthly or more frequent alcohol use in the past year is the cutoff for a possible alcohol use disorder."
07-022,07,Levy 2023 S2BI BSTAD TAPS JAMA Network Open,07b_Levy_2023_S2BI_BSTAD_TAPS_JAMANetwOpen_PMC_fulltext.pdf,17,primary-care clinician,"On the S2BI screen, monthly or more frequent cannabis use in the past year is the cutoff for a possible cannabis use disorder."
07-023,07,Levy 2023 S2BI BSTAD TAPS JAMA Network Open,07b_Levy_2023_S2BI_BSTAD_TAPS_JAMANetwOpen_PMC_fulltext.pdf,17,primary-care clinician,"On the BSTAD screen, tobacco or nicotine use on 6 or more days in the past year is the cutoff for a possible tobacco or nicotine use disorder."
07-024,07,Levy 2023 S2BI BSTAD TAPS JAMA Network Open,07b_Levy_2023_S2BI_BSTAD_TAPS_JAMANetwOpen_PMC_fulltext.pdf,17,primary-care clinician,"On the BSTAD screen, alcohol use on 2 or more days in the past year is the cutoff for a possible alcohol use disorder."
07-025,07,Levy 2023 S2BI BSTAD TAPS JAMA Network Open,07b_Levy_2023_S2BI_BSTAD_TAPS_JAMANetwOpen_PMC_fulltext.pdf,18,primary-care clinician,"On the BSTAD screen, cannabis use on 2 or more days in the past year is the cutoff for a possible cannabis use disorder."
07-026,07,Levy 2023 S2BI BSTAD TAPS JAMA Network Open,07b_Levy_2023_S2BI_BSTAD_TAPS_JAMANetwOpen_PMC_fulltext.pdf,18,primary-care clinician,"On the TAPS screen, a tobacco or nicotine score of 2 or more is the cutoff for a possible tobacco or nicotine use disorder."
07-027,07,Levy 2023 S2BI BSTAD TAPS JAMA Network Open,07b_Levy_2023_S2BI_BSTAD_TAPS_JAMANetwOpen_PMC_fulltext.pdf,18,primary-care clinician,"On the TAPS screen, an alcohol score of 2 or more is the cutoff for a possible alcohol use disorder."
07-028,07,Levy 2023 S2BI BSTAD TAPS JAMA Network Open,07b_Levy_2023_S2BI_BSTAD_TAPS_JAMANetwOpen_PMC_fulltext.pdf,18,primary-care clinician,"On the TAPS screen, a cannabis score of 2 or more is the cutoff for a possible cannabis use disorder."
08-002,08,Levy 2014 S2BI JAMA Pediatrics,08_Levy_2014_S2BI_JAMAPediatrics_PMC_fulltext.pdf,5,"primary-care clinician (or the adolescent, self-administered)","If the adolescent reports monthly or more frequent tobacco use, ask 'Have you used tobacco 1 or more times per day for 2 or more weeks?' to identify possible nicotine dependence."
08-012,08,Levy 2014 S2BI JAMA Pediatrics,08_Levy_2014_S2BI_JAMAPediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)","If the adolescent used alcohol once or more in the past year, ask: 'Have you had X or more drinks on one occasion on 3 or more days?', where X is the number of drinks that counts as a binge for the adolescent's sex and age."
08-013,08,Levy 2014 S2BI JAMA Pediatrics,08_Levy_2014_S2BI_JAMAPediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)","If the adolescent used alcohol once or more in the past year, ask whether they have had an alcoholic blackout (periods they could not remember due to drinking), passed out, or had an emergency department visit due to substance use."
08-014,08,Levy 2014 S2BI JAMA Pediatrics,08_Levy_2014_S2BI_JAMAPediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)","If the adolescent used alcohol once or more in the past year, ask whether they have had 10 or more drinks on one occasion."
08-015,08,Levy 2014 S2BI JAMA Pediatrics,08_Levy_2014_S2BI_JAMAPediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)","If the adolescent used alcohol once or more in the past year, ask whether they have combined alcohol with sedatives, benzodiazepines, opiates, or a prescription pain medication."
08-016,08,Levy 2014 S2BI JAMA Pediatrics,08_Levy_2014_S2BI_JAMAPediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)",Alcohol question if the patient used alcohol weekly or monthly: “Have you used alcohol 5 or more days per week for 2 or more weeks?”
08-017,08,Levy 2014 S2BI JAMA Pediatrics,08_Levy_2014_S2BI_JAMAPediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)",Marijuana question if the patient used marijuana weekly or monthly: “Have you used marijuana one or more times per day for 2 or more weeks?”
08-018,08,Levy 2014 S2BI JAMA Pediatrics,08_Levy_2014_S2BI_JAMAPediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)",Tobacco question if the patient used tobacco products weekly or monthly: “Have you used tobacco one or more times per day for 2 or more weeks?”
08-019,08,Levy 2014 S2BI JAMA Pediatrics,08_Levy_2014_S2BI_JAMAPediatrics_PMC_fulltext.pdf,6,"primary-care clinician (or the adolescent, self-administered)","If the adolescent reports once-or-more use of prescription medications not prescribed for them, over-the-counter medications for non-medical purposes, inhalants, herbal supplements or synthetic drugs, ask whether they used each in the past 30 days."
08-020,08,Levy 2014 S2BI JAMA Pediatrics,08_Levy_2014_S2BI_JAMAPediatrics_PMC_fulltext.pdf,7,"primary-care clinician (or the adolescent, self-administered)",Sort the adolescent into one of four risk categories: no past-year use; past-year use without a substance use disorder; mild (2 to 3 DSM-5 criteria) or moderate (4 to 5 criteria) substance use disorder; severe substance use disorder (6 or more criteria).
08-021,08,Levy 2014 S2BI JAMA Pediatrics,08_Levy_2014_S2BI_JAMAPediatrics_PMC_fulltext.pdf,8,"primary-care clinician (or the adolescent, self-administered)","On the S2BI, an adolescent whose highest past-year frequency for any substance is 'once or twice' is placed in the category 'use without a substance use disorder'."
08-022,08,Levy 2014 S2BI JAMA Pediatrics,08_Levy_2014_S2BI_JAMAPediatrics_PMC_fulltext.pdf,8,"primary-care clinician (or the adolescent, self-administered)","On the S2BI, an adolescent whose highest past-year frequency for any substance is 'monthly' is placed in the category 'mild to moderate substance use disorder'."
